Village,pH,N,P,K,OC,Fe
KAMBALPETA CHAK,6.9121299638989235,262.93842222222213,12.3569603065134,340.0498880000003,0.4520602343750004,4.473424657534249
KARASPALLI,7.285225225225225,313.43324230769247,13.615173577981665,332.39701505376337,0.4477960576923079,3.5898823529411743
KARASPALLI MAL,7.705833333333333,397.63166666666666,180.71833333333333,492.7345454545455,0.5683333333333332,1.5033333333333332
KARJELI RY,7.4975,260.0163636363636,105.06666666666663,602.7954545454546,0.3836363636363636,2.02
KISTYAPLLI,7.533846153846155,248.206,88.71133333333334,466.88571428571436,0.35466666666666663,1.2616666666666665
KORLA CHAK,6.2333333333333325,302.22222222222223,12.05,270.65,0.4457142857142858,6.1005
KORLA MAL,7.579038461538462,349.98576923076934,93.91557692307691,510.8771153846155,0.5061538461538463,1.89302
KOTAPALLI RY,6.940122249388753,297.5026972431078,12.101396582914589,285.8391396984926,0.4772469268292684,4.274958448753464
KOTTAMAL,7.092869565217389,316.6078660714285,11.482023423423435,321.0652800000001,0.4523494642857144,4.33079207920792
KOTTUR RY,7.392674418604652,373.2292395348838,12.91522790697674,278.59988837209306,0.533185,4.3363953488372085
LAXMIDEVI PETHA CHAK,6.881451612903218,290.6140505376345,10.710701935483877,253.13207741935483,0.460769516129032,3.5158860759493686
LAXMIDEVI PETHA RY,6.3909090909090915,139.27272727272728,13.922380952380953,341.7619047619048,0.4409090909090909,23.43476190476191
LAXMIPUR RY,7.550322580645161,259.9764774193548,18.133052903225813,322.71607741935486,0.37139580645161296,3.2670967741935493
MADDIKUNTHA,6.722795698924741,264.2795465116278,17.556939354838722,322.29264516129035,0.3775420930232561,2.9375268817204288
MANDALAPUR,6.975000000000002,389.66081875000015,11.404770000000005,314.08354999999995,0.5566578124999998,3.7213793103448283
MARRIGUDAM,7.252272727272729,246.9890363636364,14.154422857142851,311.387225,0.35320909090909103,3.0695999999999994
MEDARAM CHAK,7.880909090909093,389.41636363636366,145.11727272727273,498.42200000000014,0.5554545454545454,1.6590909090909087
MEDARAM MAL,7.111596638655463,298.57595137614675,10.93628296943231,274.4940661016949,0.42783584474885855,3.5781092436974813
MOKELA,6.707666666666667,140.26142857142858,15.612692307692306,389.676,0.4516666666666666,22.093636363636364
MOYABINPETHA,6.711076923076928,394.7282051282051,5.400974358974357,375.4461538461537,0.5638974358974366,4.183850931677013
MRUDUKRISHNAPUR,7.555833333333332,289.51636,10.655253333333333,322.9836,0.4135940000000001,3.0158333333333336
MUGAPUR,7.530952380952384,261.5918000000001,19.58544,324.91520000000014,0.3737019047619048,3.09
MUKADIGUTA RY,6.157631578947368,407.75,5.7521052631578975,358.76315789473676,0.5825000000000005,6.719473684210527
MUTTAPUR CHAK,7.457272727272727,262.52706666666666,10.457833333333337,242.9526666666667,0.37504,4.763333333333333
MUTTAPUR MAL,6.807889447236179,264.89432638036806,11.993784522613065,335.2539122994653,0.3784204294478529,4.786733668341714
NADIKUDA,6.15,134.52941176470586,14.5,363.11111111111114,0.5666666666666668,21.71
NAGRAM,7.130193548387097,353.1344837096771,14.40460205882354,286.3807918644065,0.5045321612903222,3.5829483870967738
NANDIGAON CHAK,7.233186813186815,367.7240276923078,23.22585538461539,401.76710222222226,0.5056836263736263,3.695703296703296
NANDIGAON RY.,6.783042016806718,347.15935008403363,10.980658407079652,281.1801680672268,0.4959415126050418,4.751605042016807
NARSAYYAPALLI,6.861780821917809,272.1690410958904,89.78726027397255,441.8502739726027,0.5136986301369864,11.44164383561644
NASIRKHAN PALLI,6.851764705882359,389.1782176470588,11.907577647058805,287.7795555555556,0.5559689705882349,4.502205882352944
NEMADA,6.768139534883722,128.07833333333332,19.22025,367.00093023255823,0.4206976744186047,17.142790697674418
PARSEWADA,7.403535353535358,267.772600886076,15.11000475247524,325.80194594594593,0.37988499999999975,3.411890109890111
PENTIPAKA CHAK,7.10994680851064,157.56811428571433,21.69916201117316,412.1923655913978,0.4001063829787237,9.313723404255317
PENTIPAKA W.L.,7.2511811023622075,282.6815183333334,16.03279244094487,326.6260042105264,0.3950677477477479,10.9196062992126
PIRMEDA,6.500000000000001,445.20755000000025,10.582337142857146,241.61388571428543,0.6360112500000001,5.060588235294119
POCHAMPALLI RY,7.028288888888893,247.5042272189349,14.632832643678164,296.4444324022345,0.4075367114093964,3.0827333333333327
RAJANNA PALLI,7.456301369863021,263.04245757575774,15.699807123287663,325.1412164383562,0.3757751515151514,3.617671232876712
RAJESHWARPALLI CHAK,7.2316666666666665,265.8891454545454,16.52585454545455,324.30720000000014,0.3798422727272727,3.741
RAMANJPUR TOLE,7.62458333333333,380.60013888888886,91.99472222222224,510.6646376811592,0.5459154929577462,1.987083333333333
RAMANJPUR W.L.,7.4125925925926035,269.8525936842102,18.989961290322572,321.4234074074072,0.3855023157894742,3.1340000000000012
RAMANNAPETHA  RAY,6.989911504424782,363.24780725663726,15.41887412844036,272.137217699115,0.5189247787610619,3.3133185840707977
RAMANUJA  GANPATI,7.378846153846153,392.69975230769234,26.23007076923077,473.9736,0.5622088461538461,7.252615384615384
RAMESHGUDAM,7.655333333333335,276.62333333333333,89.001,509.196,0.3923333333333333,1.2500000000000004
RAMKRISHNAPUR,6.621562499999999,460.6875,5.333124999999996,291.71875,0.658125,4.8187500000000005
RANGADHAM PETH M.,6.913647058823531,266.43716250000006,11.213568000000004,281.6432000000001,0.4376501315789473,5.548375
RANGAYAPALLI PATCH,7.315555555555557,364.4421,13.769057777777778,293.42,0.5206533333333333,3.9805555555555565
RANGAYAPALLI W.L.,7.275000000000001,180.2892857142857,28.421818181818185,428.38000000000005,0.25785714285714284,2.225
REGUNTHA MAL,6.444000000000001,123.54166666666669,14.582799999999995,270.92,0.5296,25.9744
ROMPALLI,6.206249999999998,126.80645161290323,13.424666666666665,345.53125,0.49259375,25.296451612903233
SIRKONDA CH.NO.1,7.552571428571426,293.11730000000006,10.73530285714285,387.33801142857146,0.4187390322580645,2.7218571428571425
SIRKONDA MAL,6.618518518518517,131.37735849056602,14.689038461538464,345.58490566037733,0.5042592592592593,27.109230769230784
SIRONCHA MAL,7.4745394736842075,322.436842105263,63.936842105263146,495.8936734693878,0.4601578947368423,3.2640789473684233
SOMANPALLI MAL,6.744736842105264,337.60021842105283,10.779968421052628,319.00387692307686,0.4822853947368421,4.531447368421053
SONNUR MAL,7.500666666666671,268.89162222222217,18.304757333333338,322.52303999999987,0.3841288888888888,3.7135555555555566
TAMANDALA MAL,7.137227722772275,344.9605903000001,28.720758260869555,330.84215913978505,0.4928404,4.2111683168316825
TEKADAMOTALA,6.409722222222222,128.84285714285716,15.490416666666668,364.72857142857146,0.566388888888889,25.559014084507044
TEKDA CHAK,6.612413793103447,133.89275862068965,16.177037037037035,359.07357142857137,0.42517241379310333,16.364482758620692
TEKDA TALA,6.4678571428571425,134.83607142857142,15.559374999999998,385.44642857142856,0.5070535714285712,23.904144144144148
TUMNUR CHAK,6.338461538461537,113.75,14.714230769230769,305.0,0.5069230769230768,27.574999999999992
TUMNUR MAL,7.586046511627905,264.116511627907,15.77934139534885,323.9008744186047,0.3773090697674417,2.7279411764705888
VENKATAPUR,6.891042654028441,304.4367666666667,12.548059809523792,279.5172701421804,0.4800521989528793,10.37872037914692
VENLAYA MAL,6.45,118.3939393939394,14.930882352941177,326.4411764705883,0.4676470588235294,27.800882352941173
VENLAYA PATCH,7.565833333333333,359.5310833333333,9.609773333333333,312.8472888888889,0.5136166666666667,2.014545454545455
VIYAMAPALLI,7.036818181818182,163.8909090909091,21.060952380952386,353.81199999999995,0.4260869565217392,14.68086956521739
WADDELI RY,7.666666666666668,216.66000000000003,114.21750000000002,456.265,0.30909090909090914,1.063
YELLAMAL,6.09906976744186,442.2209302325582,5.48890243902439,407.5930232558139,0.6317441860465115,6.982790697674411
YERACHERU MAL,7.225416666666665,423.5075270833333,38.704879999999996,431.4553739130435,0.603054347826087,4.1164999999999985
YETAKOTA CH.NO.1,7.573333333333335,345.3430866666667,10.978930666666658,372.5882133333333,0.4933473333333331,2.508000000000001
AKAPUR CHAK,6.6074074074074085,138.37037037037038,16.05666666666667,376.03703703703695,0.5196296296296297,24.04666666666667
ARMORI,7.153122994652407,334.31350696808465,33.78166850987433,429.00065719490016,0.5650670996441285,15.82721669626997
ARSODA,7.309264705882351,444.60716860294093,21.294794838709677,558.1613147058823,0.6280524264705882,2.2200808823529394
ASHTA,6.4756410256410275,152.39383561643837,15.746056410256411,354.3234615384615,0.5516987179487176,21.472500000000004
BHAKRONDI,7.030743801652893,268.6743708333332,26.783844521739105,367.3392406779661,0.5750944166666663,23.30170000000001
BHANSI,6.8578431372549025,286.115057254902,17.696564000000006,390.34542745098037,0.5835258823529412,35.28435897435898
BODADHA CHAK,7.5484375,582.0303682812498,50.05637542372882,439.4581333333333,0.8314715624999999,2.063095238095238
BORI CHAK,7.787547945205482,613.9057212328768,112.505055890411,493.7137972602738,0.8770065753424655,1.823479452054794
CHAMORSHI (M.),7.222127659574465,299.4476115957447,46.1964944680851,399.2613274725274,0.5638159574468082,9.811191489361704
CHAMORSHI CHAK,6.953333333333334,210.33979541666668,27.062092054794523,362.8826424242424,0.5800749315068492,22.932287671232885
