Index,SRatnagate_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield
0,Maharashtra,AHMEDNAGAR,1997.0,kharif,Arhar/Tur,17600.0,6300.0,0.35795454545454547
1,Maharashtra,AHMEDNAGAR,1998.0,kharif,Arhar/Tur,18800.0,9700.0,0.5159574468085106
2,Maharashtra,AHMEDNAGAR,1999.0,kharif,Arhar/Tur,19000.0,9900.0,0.5210526315789473
3,Maharashtra,AHMEDNAGAR,2000.0,kharif,Arhar/Tur,19100.0,9400.0,0.49214659685863876
4,Maharashtra,AHMEDNAGAR,2001.0,kharif,Arhar/Tur,16700.0,5400.0,0.32335329341317365
5,Maharashtra,AHMEDNAGAR,2002.0,kharif,Arhar/Tur,14600.0,5700.0,0.3904109589041096
6,Maharashtra,AHMEDNAGAR,2003.0,kharif,Arhar/Tur,9000.0,3000.0,0.3333333333333333
7,Maharashtra,AHMEDNAGAR,2004.0,kharif,Arhar/Tur,12200.0,4800.0,0.39344262295081966
8,Maharashtra,AHMEDNAGAR,2005.0,kharif,Arhar/Tur,11100.0,3800.0,0.34234234234234234
9,Maharashtra,AHMEDNAGAR,2006.0,kharif,Arhar/Tur,13000.0,6600.0,0.5076923076923077
10,Maharashtra,AHMEDNAGAR,2007.0,kharif,Arhar/Tur,146.0,79.0,0.541095890410959
11,Maharashtra,AHMEDNAGAR,2008.0,kharif,Arhar/Tur,2700.0,1200.0,0.4444444444444444
12,Maharashtra,AHMEDNAGAR,2009.0,kharif,Arhar/Tur,12100.0,6200.0,0.512396694214876
13,Maharashtra,AHMEDNAGAR,2010.0,kharif,Arhar/Tur,17600.0,11300.0,0.6420454545454546
14,Maharashtra,AHMEDNAGAR,2011.0,kharif,Arhar/Tur,12800.0,6400.0,0.5
15,Maharashtra,AHMEDNAGAR,2012.0,kharif,Arhar/Tur,9500.0,2200.0,0.23157894736842105
16,Maharashtra,AHMEDNAGAR,2013.0,kharif,Arhar/Tur,11000.0,9200.0,0.8363636363636363
17,Maharashtra,AHMEDNAGAR,2014.0,kharif,Arhar/Tur,9100.0,1800.0,0.1978021978021978
18,Maharashtra,AHMEDNAGAR,1997.0,kharif,Bajra,274100.0,152800.0,0.5574607807369573
19,Maharashtra,AHMEDNAGAR,1998.0,kharif,Bajra,302400.0,243900.0,0.8065476190476191
20,Maharashtra,AHMEDNAGAR,1999.0,kharif,Bajra,310600.0,178300.0,0.5740502253702511
21,Maharashtra,AHMEDNAGAR,2000.0,kharif,Bajra,326100.0,187300.0,0.5743636921189819
22,Maharashtra,AHMEDNAGAR,2001.0,kharif,Bajra,194400.0,82000.0,0.4218106995884774
23,Maharashtra,AHMEDNAGAR,2002.0,kharif,Bajra,218400.0,158900.0,0.7275641025641025
24,Maharashtra,AHMEDNAGAR,2003.0,kharif,Bajra,204100.0,70800.0,0.3468887800097991
25,Maharashtra,AHMEDNAGAR,2004.0,kharif,Bajra,240500.0,143400.0,0.5962577962577963
26,Maharashtra,AHMEDNAGAR,2005.0,kharif,Bajra,217700.0,54800.0,0.25172255397335785
27,Maharashtra,AHMEDNAGAR,2006.0,kharif,Bajra,243900.0,148900.0,0.6104961049610496
28,Maharashtra,AHMEDNAGAR,2007.0,kharif,Bajra,2326.0,1741.0,0.7484952708512468
29,Maharashtra,AHMEDNAGAR,2008.0,kharif,Bajra,128200.0,92400.0,0.7207488299531981
30,Maharashtra,AHMEDNAGAR,2009.0,kharif,Bajra,190700.0,115400.0,0.605138961719979
31,Maharashtra,AHMEDNAGAR,2010.0,kharif,Bajra,196000.0,186800.0,0.9530612244897959
32,Maharashtra,AHMEDNAGAR,2011.0,kharif,Bajra,184700.0,179500.0,0.9718462371413102
33,Maharashtra,AHMEDNAGAR,2012.0,kharif,Bajra,160500.0,55400.0,0.3451713395638629
34,Maharashtra,AHMEDNAGAR,2013.0,kharif,Bajra,181800.0,188200.0,1.0352035203520351
35,Maharashtra,AHMEDNAGAR,2014.0,kharif,Bajra,186000.0,107700.0,0.5790322580645161
36,Maharashtra,AHMEDNAGAR,1997.0,kharif,Gram,40800.0,18600.0,0.45588235294117646
37,Maharashtra,AHMEDNAGAR,1998.0,rabi,Gram,59600.0,40900.0,0.6862416107382551
38,Maharashtra,AHMEDNAGAR,1999.0,rabi,Gram,55300.0,34600.0,0.6256781193490054
39,Maharashtra,AHMEDNAGAR,2000.0,rabi,Gram,61000.0,30300.0,0.4967213114754098
40,Maharashtra,AHMEDNAGAR,2001.0,rabi,Gram,60000.0,33100.0,0.5516666666666666
41,Maharashtra,AHMEDNAGAR,2002.0,rabi,Gram,64500.0,26500.0,0.4108527131782946
42,Maharashtra,AHMEDNAGAR,2003.0,rabi,Gram,50900.0,20500.0,0.4027504911591356
43,Maharashtra,AHMEDNAGAR,2004.0,rabi,Gram,61700.0,40900.0,0.6628849270664505
44,Maharashtra,AHMEDNAGAR,2005.0,rabi,Gram,68600.0,47100.0,0.6865889212827988
45,Maharashtra,AHMEDNAGAR,2006.0,rabi,Gram,95800.0,65700.0,0.68580375782881
46,Maharashtra,AHMEDNAGAR,2007.0,rabi,Gram,873.0,603.0,0.6907216494845361
47,Maharashtra,AHMEDNAGAR,2008.0,rabi,Gram,90500.0,65700.0,0.7259668508287292
48,Maharashtra,AHMEDNAGAR,2009.0,rabi,Gram,102300.0,75700.0,0.739980449657869
49,Maharashtra,AHMEDNAGAR,2010.0,rabi,Gram,115200.0,94000.0,0.8159722222222222
50,Maharashtra,AHMEDNAGAR,2011.0,rabi,Gram,45300.0,27700.0,0.6114790286975718
51,Maharashtra,AHMEDNAGAR,2012.0,rabi,Gram,59400.0,21700.0,0.3653198653198653
52,Maharashtra,AHMEDNAGAR,2013.0,rabi,Gram,120700.0,93300.0,0.7729908864954432
53,Maharashtra,AHMEDNAGAR,2014.0,rabi,Gram,115200.0,85200.0,0.7395833333333334
54,Maharashtra,AHMEDNAGAR,1997.0,kharif,Jowar,900.0,1100.0,1.2222222222222223
55,Maharashtra,AHMEDNAGAR,1997.0,rabi,Jowar,598400.0,217000.0,0.36263368983957217
56,Maharashtra,AHMEDNAGAR,1998.0,kharif,Jowar,300.0,500.0,1.6666666666666667
57,Maharashtra,AHMEDNAGAR,1998.0,rabi,Jowar,453200.0,227900.0,0.5028684907325685
58,Maharashtra,AHMEDNAGAR,1999.0,kharif,Jowar,800.0,700.0,0.875
59,Maharashtra,AHMEDNAGAR,1999.0,rabi,Jowar,498300.0,190900.0,0.38310254866546256
60,Maharashtra,AHMEDNAGAR,2000.0,kharif,Jowar,800.0,700.0,0.875
61,Maharashtra,AHMEDNAGAR,2000.0,rabi,Jowar,518700.0,160800.0,0.3100057836899942
62,Maharashtra,AHMEDNAGAR,2001.0,kharif,Jowar,200.0,100.0,0.5
63,Maharashtra,AHMEDNAGAR,2001.0,rabi,Jowar,528900.0,175000.0,0.3308754017772736
64,Maharashtra,AHMEDNAGAR,2002.0,kharif,Jowar,100.0,100.0,1.0
65,Maharashtra,AHMEDNAGAR,2002.0,rabi,Jowar,494900.0,117300.0,0.23701757930895131
66,Maharashtra,AHMEDNAGAR,2003.0,kharif,Jowar,100.0,200.0,2.0
67,Maharashtra,AHMEDNAGAR,2003.0,rabi,Jowar,478300.0,55100.0,0.11519966548191511
68,Maharashtra,AHMEDNAGAR,2004.0,kharif,Jowar,100.0,100.0,1.0
69,Maharashtra,AHMEDNAGAR,2004.0,rabi,Jowar,555000.0,263300.0,0.4744144144144144
70,Maharashtra,AHMEDNAGAR,2006.0,kharif,Jowar,100.0,100.0,1.0
71,Maharashtra,AHMEDNAGAR,2006.0,rabi,Jowar,528400.0,274000.0,0.5185465556396669
72,Maharashtra,AHMEDNAGAR,2007.0,rabi,Jowar,5034.0,2840.0,0.5641636869288836
73,Maharashtra,AHMEDNAGAR,2008.0,kharif,Jowar,100.0,100.0,1.0
74,Maharashtra,AHMEDNAGAR,2008.0,rabi,Jowar,507200.0,327800.0,0.6462933753943217
75,Maharashtra,AHMEDNAGAR,2009.0,rabi,Jowar,520500.0,350600.0,0.6735830931796349
76,Maharashtra,AHMEDNAGAR,2010.0,rabi,Jowar,540000.0,318000.0,0.5888888888888889
77,Maharashtra,AHMEDNAGAR,2011.0,rabi,Jowar,434600.0,123200.0,0.2834790612057064
78,Maharashtra,AHMEDNAGAR,2012.0,rabi,Jowar,444800.0,67000.0,0.1506294964028777
79,Maharashtra,AHMEDNAGAR,2013.0,rabi,Jowar,503900.0,354500.0,0.7035126017066878
80,Maharashtra,AHMEDNAGAR,2014.0,rabi,Jowar,443600.0,279800.0,0.6307484220018035
81,Maharashtra,AHMEDNAGAR,1997.0,kharif,Maize,4400.0,4700.0,1.0681818181818181
82,Maharashtra,AHMEDNAGAR,1997.0,rabi,Maize,6200.0,9100.0,1.467741935483871
83,Maharashtra,AHMEDNAGAR,1997.0,kharif,Maize,1100.0,1900.0,1.7272727272727273
84,Maharashtra,AHMEDNAGAR,1998.0,kharif,Maize,5800.0,12500.0,2.1551724137931036
85,Maharashtra,AHMEDNAGAR,1998.0,rabi,Maize,7900.0,12200.0,1.5443037974683544
86,Maharashtra,AHMEDNAGAR,1998.0,kharif,Maize,1500.0,2300.0,1.5333333333333334
87,Maharashtra,AHMEDNAGAR,1999.0,kharif,Maize,6400.0,9500.0,1.484375
88,Maharashtra,AHMEDNAGAR,1999.0,rabi,Maize,8800.0,13900.0,1.5795454545454546
89,Maharashtra,AHMEDNAGAR,1999.0,kharif,Maize,1700.0,2800.0,1.6470588235294117
90,Maharashtra,AHMEDNAGAR,2000.0,kharif,Maize,7000.0,4400.0,0.6285714285714286
91,Maharashtra,AHMEDNAGAR,2000.0,rabi,Maize,14000.0,16200.0,1.1571428571428573
92,Maharashtra,AHMEDNAGAR,2001.0,kharif,Maize,6400.0,9800.0,1.53125
93,Maharashtra,AHMEDNAGAR,2001.0,rabi,Maize,12300.0,22600.0,1.8373983739837398
94,Maharashtra,AHMEDNAGAR,2001.0,kharif,Maize,1500.0,2100.0,1.4
95,Maharashtra,AHMEDNAGAR,2002.0,kharif,Maize,7000.0,12300.0,1.7571428571428571
96,Maharashtra,AHMEDNAGAR,2002.0,rabi,Maize,11700.0,9100.0,0.7777777777777778
97,Maharashtra,AHMEDNAGAR,2002.0,kharif,Maize,1100.0,1800.0,1.6363636363636365
98,Maharashtra,AHMEDNAGAR,2003.0,kharif,Maize,6700.0,6400.0,0.9552238805970149
99,Maharashtra,AHMEDNAGAR,2003.0,rabi,Maize,10500.0,5400.0,0.5142857142857142
100,Maharashtra,AHMEDNAGAR,2004.0,kharif,Maize,11400.0,14000.0,1.2280701754385965
101,Maharashtra,AHMEDNAGAR,2004.0,rabi,Maize,10900.0,22100.0,2.0275229357798166
102,Maharashtra,AHMEDNAGAR,2004.0,kharif,Maize,3100.0,4300.0,1.3870967741935485
103,Maharashtra,AHMEDNAGAR,2006.0,kharif,Maize,17900.0,42400.0,2.368715083798883
104,Maharashtra,AHMEDNAGAR,2006.0,rabi,Maize,15300.0,20000.0,1.3071895424836601
105,Maharashtra,AHMEDNAGAR,2006.0,kharif,Maize,1200.0,1800.0,1.5
106,Maharashtra,AHMEDNAGAR,2007.0,kharif,Maize,236.0,735.0,3.114406779661017
107,Maharashtra,AHMEDNAGAR,2007.0,rabi,Maize,125.0,274.0,2.192
108,Maharashtra,AHMEDNAGAR,2008.0,kharif,Maize,22100.0,69500.0,3.1447963800904977
109,Maharashtra,AHMEDNAGAR,2008.0,rabi,Maize,102.0,280.0,2.7450980392156863
110,Maharashtra,AHMEDNAGAR,2009.0,kharif,Maize,38500.0,110300.0,2.864935064935065
111,Maharashtra,AHMEDNAGAR,2009.0,rabi,Maize,11600.0,26000.0,2.2413793103448274
112,Maharashtra,AHMEDNAGAR,2010.0,kharif,Maize,45300.0,139500.0,3.0794701986754967
113,Maharashtra,AHMEDNAGAR,2010.0,rabi,Maize,13200.0,26300.0,1.9924242424242424
114,Maharashtra,AHMEDNAGAR,2011.0,kharif,Maize,46300.0,125500.0,2.710583153347732
115,Maharashtra,AHMEDNAGAR,2011.0,rabi,Maize,9200.0,22600.0,2.4565217391304346
116,Maharashtra,AHMEDNAGAR,2012.0,kharif,Maize,45000.0,91900.0,2.042222222222222
117,Maharashtra,AHMEDNAGAR,2012.0,rabi,Maize,14700.0,24800.0,1.6870748299319729
118,Maharashtra,AHMEDNAGAR,2012.0,kharif,Maize,200.0,200.0,1.0
119,Maharashtra,AHMEDNAGAR,2013.0,kharif,Maize,61000.0,296900.0,4.867213114754098
120,Maharashtra,AHMEDNAGAR,2013.0,rabi,Maize,20900.0,59300.0,2.8373205741626792
121,Maharashtra,AHMEDNAGAR,2013.0,kharif,Maize,1000.0,1500.0,1.5
122,Maharashtra,AHMEDNAGAR,2014.0,kharif,Maize,68100.0,176100.0,2.5859030837004404
123,Maharashtra,AHMEDNAGAR,2014.0,rabi,Maize,29400.0,57600.0,1.9591836734693877
124,Maharashtra,AHMEDNAGAR,2014.0,kharif,Maize,200.0,400.0,2.0
125,Maharashtra,AHMEDNAGAR,1997.0,kharif,Ragi,2600.0,2100.0,0.8076923076923077
126,Maharashtra,AHMEDNAGAR,1998.0,kharif,Ragi,3000.0,2100.0,0.7
127,Maharashtra,AHMEDNAGAR,1999.0,kharif,Ragi,2600.0,2500.0,0.9615384615384616
128,Maharashtra,AHMEDNAGAR,2000.0,kharif,Ragi,4800.0,4300.0,0.8958333333333334
129,Maharashtra,AHMEDNAGAR,2001.0,kharif,Ragi,4600.0,7000.0,1.5217391304347827
130,Maharashtra,AHMEDNAGAR,2002.0,kharif,Ragi,4600.0,3900.0,0.8478260869565217
131,Maharashtra,AHMEDNAGAR,2003.0,kharif,Ragi,4600.0,3700.0,0.8043478260869565
132,Maharashtra,AHMEDNAGAR,2004.0,kharif,Ragi,3000.0,2400.0,0.8
133,Maharashtra,AHMEDNAGAR,2005.0,kharif,Ragi,2900.0,2300.0,0.7931034482758621
134,Maharashtra,AHMEDNAGAR,2006.0,kharif,Ragi,3100.0,2100.0,0.6774193548387096
135,Maharashtra,AHMEDNAGAR,2007.0,kharif,Ragi,26.0,23.0,0.8846153846153846
136,Maharashtra,AHMEDNAGAR,2008.0,kharif,Ragi,2600.0,2600.0,1.0
137,Maharashtra,AHMEDNAGAR,2009.0,kharif,Ragi,2600.0,1700.0,0.6538461538461539
138,Maharashtra,AHMEDNAGAR,2010.0,kharif,Ragi,2800.0,2600.0,0.9285714285714286
139,Maharashtra,AHMEDNAGAR,2011.0,kharif,Ragi,2800.0,3200.0,1.1428571428571428
140,Maharashtra,AHMEDNAGAR,2012.0,kharif,Ragi,2800.0,3100.0,1.1071428571428572
141,Maharashtra,AHMEDNAGAR,2013.0,kharif,Ragi,2800.0,3600.0,1.2857142857142858
142,Maharashtra,AHMEDNAGAR,2014.0,kharif,Ragi,3000.0,3300.0,1.1
143,Maharashtra,AHMEDNAGAR,1997.0,kharif,Rice,5900.0,7200.0,1.2203389830508475
144,Maharashtra,AHMEDNAGAR,1998.0,kharif,Rice,5600.0,7400.0,1.3214285714285714
145,Maharashtra,AHMEDNAGAR,1999.0,kharif,Rice,5700.0,8000.0,1.4035087719298245
146,Maharashtra,AHMEDNAGAR,2000.0,kharif,Rice,5500.0,3800.0,0.6909090909090909
147,Maharashtra,AHMEDNAGAR,2001.0,kharif,Rice,7300.0,4100.0,0.5616438356164384
148,Maharashtra,AHMEDNAGAR,2002.0,kharif,Rice,7400.0,1700.0,0.22972972972972974
149,Maharashtra,AHMEDNAGAR,2003.0,kharif,Rice,7600.0,5900.0,0.7763157894736842
150,Maharashtra,AHMEDNAGAR,2004.0,kharif,Rice,8000.0,5800.0,0.725
151,Maharashtra,AHMEDNAGAR,2005.0,kharif,Rice,800.0,400.0,0.5
152,Maharashtra,AHMEDNAGAR,2006.0,kharif,Rice,8400.0,6600.0,0.7857142857142857
153,Maharashtra,AHMEDNAGAR,2007.0,kharif,Rice,86.0,102.0,1.186046511627907
154,Maharashtra,AHMEDNAGAR,2008.0,kharif,Rice,9300.0,9100.0,0.978494623655914
155,Maharashtra,AHMEDNAGAR,2009.0,kharif,Rice,7400.0,2800.0,0.3783783783783784
156,Maharashtra,AHMEDNAGAR,2010.0,kharif,Rice,7500.0,7000.0,0.9333333333333333
157,Maharashtra,AHMEDNAGAR,2011.0,kharif,Rice,7900.0,7800.0,0.9873417721518988
158,Maharashtra,AHMEDNAGAR,2012.0,kharif,Rice,7500.0,4600.0,0.6133333333333333
159,Maharashtra,AHMEDNAGAR,2013.0,kharif,Rice,7900.0,19000.0,2.4050632911392404
160,Maharashtra,AHMEDNAGAR,2014.0,kharif,Rice,8600.0,2200.0,0.2558139534883721
161,Maharashtra,AHMEDNAGAR,1997.0,kharif,Sugarcane,45900.0,38940.0,0.8483660130718954
162,Maharashtra,AHMEDNAGAR,1998.0,kharif,Sugarcane,59600.0,5231800.0,87.78187919463087
163,Maharashtra,AHMEDNAGAR,1999.0,Whole Year,Sugarcane,66600.0,5962900.0,89.53303303303304
164,Maharashtra,AHMEDNAGAR,2000.0,Whole Year,Sugarcane,67100.0,5163900.0,76.95827123695976
165,Maharashtra,AHMEDNAGAR,2001.0,Whole Year,Sugarcane,52000.0,3596300.0,69.15961538461538
166,Maharashtra,AHMEDNAGAR,2002.0,Whole Year,Sugarcane,49400.0,3303000.0,66.86234817813765
167,Maharashtra,AHMEDNAGAR,2003.0,Whole Year,Sugarcane,31200.0,1486800.0,47.65384615384615
168,Maharashtra,AHMEDNAGAR,2004.0,Whole Year,Sugarcane,17000.0,1001800.0,58.92941176470588
169,Maharashtra,AHMEDNAGAR,2005.0,kharif,Sugarcane,56600.0,4395300.0,77.65547703180212
170,Maharashtra,AHMEDNAGAR,2007.0,Whole Year,Sugarcane,1333.0,103974.0,78.0
171,Maharashtra,AHMEDNAGAR,2008.0,kharif,Sugarcane,77500.0,5564800.0,71.80387096774193
172,Maharashtra,AHMEDNAGAR,2008.0,Whole Year,Sugarcane,77500.0,5564800.0,71.80387096774193
173,Maharashtra,AHMEDNAGAR,2009.0,kharif,Sugarcane,75600.0,6339000.0,83.84920634920636
174,Maharashtra,AHMEDNAGAR,2010.0,kharif,Sugarcane,126000.0,11516400.0,91.4
175,Maharashtra,AHMEDNAGAR,2011.0,Whole Year,Sugarcane,129500.0,11879200.0,91.73127413127413
176,Maharashtra,AHMEDNAGAR,2012.0,Whole Year,Sugarcane,115500.0,8235700.0,71.3047619047619
177,Maharashtra,AHMEDNAGAR,2013.0,Whole Year,Sugarcane,110800.0,9643600.0,87.03610108303249
178,Maharashtra,AHMEDNAGAR,2014.0,Whole Year,Sugarcane,122000.0,11761000.0,96.40163934426229
179,Maharashtra,AHMEDNAGAR,1997.0,kharif,Urad,1600.0,800.0,0.5
180,Maharashtra,AHMEDNAGAR,1998.0,kharif,Urad,2800.0,1300.0,0.4642857142857143
181,Maharashtra,AHMEDNAGAR,1999.0,kharif,Urad,3200.0,800.0,0.25
182,Maharashtra,AHMEDNAGAR,2000.0,kharif,Urad,3400.0,1800.0,0.5294117647058824
183,Maharashtra,AHMEDNAGAR,2001.0,kharif,Urad,4500.0,900.0,0.2
184,Maharashtra,AHMEDNAGAR,2002.0,kharif,Urad,4700.0,2200.0,0.46808510638297873
185,Maharashtra,AHMEDNAGAR,2003.0,kharif,Urad,3500.0,1800.0,0.5142857142857142
186,Maharashtra,AHMEDNAGAR,2004.0,kharif,Urad,5000.0,3100.0,0.62
187,Maharashtra,AHMEDNAGAR,2005.0,kharif,Urad,3700.0,1300.0,0.35135135135135137
188,Maharashtra,AHMEDNAGAR,2006.0,kharif,Urad,6100.0,2400.0,0.39344262295081966
189,Maharashtra,AHMEDNAGAR,2007.0,kharif,Urad,93.0,36.0,0.3870967741935484
190,Maharashtra,AHMEDNAGAR,2008.0,kharif,Urad,600.0,200.0,0.3333333333333333
191,Maharashtra,AHMEDNAGAR,2009.0,kharif,Urad,10700.0,5000.0,0.4672897196261682
192,Maharashtra,AHMEDNAGAR,2010.0,kharif,Urad,12100.0,7700.0,0.6363636363636364
193,Maharashtra,AHMEDNAGAR,2011.0,kharif,Urad,8100.0,7500.0,0.9259259259259259
194,Maharashtra,AHMEDNAGAR,2012.0,kharif,Urad,6100.0,1100.0,0.18032786885245902
195,Maharashtra,AHMEDNAGAR,2013.0,kharif,Urad,6100.0,3000.0,0.4918032786885246
196,Maharashtra,AHMEDNAGAR,1997.0,rabi,Wheat,79700.0,87100.0,1.0928481806775407
197,Maharashtra,AHMEDNAGAR,1998.0,rabi,Wheat,124400.0,154200.0,1.2395498392282958
198,Maharashtra,AHMEDNAGAR,1999.0,rabi,Wheat,127000.0,178800.0,1.4078740157480314
199,Maharashtra,AHMEDNAGAR,2000.0,rabi,Wheat,94700.0,135800.0,1.4340021119324182
200,Maharashtra,AHMEDNAGAR,2001.0,rabi,Wheat,93800.0,156300.0,1.6663113006396588
201,Maharashtra,AHMEDNAGAR,2002.0,rabi,Wheat,70400.0,88500.0,1.2571022727272727
202,Maharashtra,AHMEDNAGAR,2003.0,rabi,Wheat,39200.0,39500.0,1.0076530612244898
203,Maharashtra,AHMEDNAGAR,2004.0,rabi,Wheat,89300.0,154600.0,1.7312430011198208
204,Maharashtra,AHMEDNAGAR,2005.0,rabi,Wheat,103100.0,153800.0,1.4917555771096023
205,Maharashtra,AHMEDNAGAR,2006.0,rabi,Wheat,153900.0,248100.0,1.612085769980507
206,Maharashtra,AHMEDNAGAR,2007.0,rabi,Wheat,1309.0,2711.0,2.071046600458365
207,Maharashtra,AHMEDNAGAR,2008.0,rabi,Wheat,138200.0,219200.0,1.5861070911722142
208,Maharashtra,AHMEDNAGAR,2009.0,rabi,Wheat,129500.0,216000.0,1.667953667953668
209,Maharashtra,AHMEDNAGAR,2010.0,rabi,Wheat,133700.0,248900.0,1.8616305160807778
210,Maharashtra,AHMEDNAGAR,2011.0,rabi,Wheat,48100.0,88700.0,1.844074844074844
211,Maharashtra,AHMEDNAGAR,2012.0,rabi,Wheat,38900.0,46100.0,1.1850899742930592
212,Maharashtra,AHMEDNAGAR,2013.0,rabi,Wheat,51900.0,100700.0,1.9402697495183043
213,Maharashtra,AHMEDNAGAR,2014.0,rabi,Wheat,57200.0,85000.0,1.486013986013986
214,Maharashtra,AHMEDNAGAR,1998.0,kharif,Cotton(lint),12100.0,19900.0,1.6446280991735538
215,Maharashtra,AHMEDNAGAR,1999.0,kharif,Cotton(lint),15000.0,22600.0,1.5066666666666666
216,Maharashtra,AHMEDNAGAR,2000.0,kharif,Cotton(lint),15700.0,25600.0,1.6305732484076434
217,Maharashtra,AHMEDNAGAR,2001.0,kharif,Cotton(lint),13500.0,16700.0,1.237037037037037
218,Maharashtra,AHMEDNAGAR,2002.0,kharif,Cotton(lint),10800.0,8300.0,0.7685185185185185
219,Maharashtra,AHMEDNAGAR,2003.0,kharif,Cotton(lint),10400.0,10400.0,1.0
220,Maharashtra,AHMEDNAGAR,2004.0,Whole Year,Cotton(lint),15900.0,26700.0,1.679245283018868
221,Maharashtra,AHMEDNAGAR,2005.0,kharif,Cotton(lint),16600.0,22800.0,1.3734939759036144
222,Maharashtra,AHMEDNAGAR,2006.0,kharif,Cotton(lint),20600.0,36500.0,1.7718446601941749
223,Maharashtra,AHMEDNAGAR,2007.0,kharif,Cotton(lint),400.0,821.0,2.0525
224,Maharashtra,AHMEDNAGAR,2008.0,kharif,Cotton(lint),59300.0,93300.0,1.5733558178752107
225,Maharashtra,AHMEDNAGAR,2009.0,kharif,Cotton(lint),82700.0,125100.0,1.5126964933494558
226,Maharashtra,AHMEDNAGAR,2010.0,kharif,Cotton(lint),101700.0,221100.0,2.174041297935103
227,Maharashtra,AHMEDNAGAR,2011.0,kharif,Cotton(lint),112000.0,238100.0,2.125892857142857
228,Maharashtra,AHMEDNAGAR,2012.0,kharif,Cotton(lint),96200.0,88100.0,0.9158004158004158
229,Maharashtra,AHMEDNAGAR,2013.0,kharif,Cotton(lint),104700.0,222400.0,2.1241642788920725
230,Maharashtra,AHMEDNAGAR,2014.0,kharif,Cotton(lint),102600.0,96700.0,0.942495126705653
231,Maharashtra,AHMEDNAGAR,1998.0,kharif,Castor seed,400.0,100.0,0.25
232,Maharashtra,AHMEDNAGAR,1999.0,kharif,Castor seed,700.0,200.0,0.2857142857142857
233,Maharashtra,AHMEDNAGAR,2000.0,kharif,Castor seed,500.0,200.0,0.4
234,Maharashtra,AHMEDNAGAR,2001.0,kharif,Castor seed,200.0,100.0,0.5
235,Maharashtra,AHMEDNAGAR,2002.0,kharif,Castor seed,100.0,10.0,0.1
236,Maharashtra,AHMEDNAGAR,2005.0,kharif,Castor seed,400.0,100.0,0.25
237,Maharashtra,AHMEDNAGAR,2008.0,kharif,Castor seed,100.0,25.0,0.25
238,Maharashtra,AHMEDNAGAR,2009.0,kharif,Castor seed,100.0,18.0,0.18
239,Maharashtra,AHMEDNAGAR,2011.0,kharif,Castor seed,100.0,20.0,0.2
240,Maharashtra,AHMEDNAGAR,2012.0,kharif,Castor seed,200.0,20.0,0.1
241,Maharashtra,AHMEDNAGAR,1998.0,kharif,Groundnut,7100.0,6200.0,0.8732394366197183
242,Maharashtra,AHMEDNAGAR,1998.0,kharif,Groundnut,15000.0,25700.0,1.7133333333333334
243,Maharashtra,AHMEDNAGAR,1999.0,kharif,Groundnut,7300.0,5400.0,0.7397260273972602
244,Maharashtra,AHMEDNAGAR,1999.0,kharif,Groundnut,14100.0,27800.0,1.9716312056737588
245,Maharashtra,AHMEDNAGAR,2000.0,kharif,Groundnut,6800.0,6100.0,0.8970588235294118
246,Maharashtra,AHMEDNAGAR,2000.0,kharif,Groundnut,11000.0,18300.0,1.6636363636363636
247,Maharashtra,AHMEDNAGAR,2001.0,kharif,Groundnut,5700.0,4500.0,0.7894736842105263
248,Maharashtra,AHMEDNAGAR,2001.0,kharif,Groundnut,11000.0,17200.0,1.5636363636363637
249,Maharashtra,AHMEDNAGAR,2002.0,kharif,Groundnut,5800.0,4000.0,0.6896551724137931
250,Maharashtra,AHMEDNAGAR,2002.0,kharif,Groundnut,5800.0,9900.0,1.706896551724138
251,Maharashtra,AHMEDNAGAR,2003.0,kharif,Groundnut,4200.0,2600.0,0.6190476190476191
252,Maharashtra,AHMEDNAGAR,2003.0,kharif,Groundnut,1300.0,2400.0,1.8461538461538463
253,Maharashtra,AHMEDNAGAR,2004.0,kharif,Groundnut,5300.0,3900.0,0.7358490566037735
254,Maharashtra,AHMEDNAGAR,2004.0,kharif,Groundnut,9500.0,11700.0,1.231578947368421
255,Maharashtra,AHMEDNAGAR,2005.0,kharif,Groundnut,4900.0,2400.0,0.4897959183673469
256,Maharashtra,AHMEDNAGAR,2005.0,kharif,Groundnut,9500.0,16200.0,1.7052631578947368
257,Maharashtra,AHMEDNAGAR,2006.0,kharif,Groundnut,6100.0,4800.0,0.7868852459016393
258,Maharashtra,AHMEDNAGAR,2006.0,kharif,Groundnut,8300.0,13100.0,1.5783132530120483
259,Maharashtra,AHMEDNAGAR,2007.0,kharif,Groundnut,61.0,54.0,0.8852459016393442
260,Maharashtra,AHMEDNAGAR,2007.0,kharif,Groundnut,26.0,40.0,1.5384615384615385
261,Maharashtra,AHMEDNAGAR,2008.0,kharif,Groundnut,2600.0,2200.0,0.8461538461538461
262,Maharashtra,AHMEDNAGAR,2009.0,kharif,Groundnut,3600.0,2700.0,0.75
263,Maharashtra,AHMEDNAGAR,2010.0,kharif,Groundnut,4200.0,3600.0,0.8571428571428571
264,Maharashtra,AHMEDNAGAR,2011.0,kharif,Groundnut,4500.0,3300.0,0.7333333333333333
265,Maharashtra,AHMEDNAGAR,2011.0,kharif,Groundnut,6800.0,10500.0,1.5441176470588236
